소비일자,소비업종,성별,연령대,소비건수합계
20150627,미용,여성,50대,36755
20200511,자동차,여성,60대이상,9549
20200605,주유,남성,20대,48868
20190710,교육/학원,여성,30대,39797
20190512,미용,여성,50대,30911
20150519,의료,남성,60대이상,98326
20190526,여행/교통,여성,60대이상,14801
20190513,여행/교통,여성,60대이상,15666
20150521,요식/유흥,여성,30대,643405
20190624,할인점/마트,남성,30대,545830
20190522,패션/잡화,남성,50대,22391
20190503,요식/유흥,여성,20대,587927
20200628,스포츠/문화/레저,여성,20대,48941
20200701,할인점/마트,남성,30대,374268
20150501,편의점,남성,20대,216392
20190718,여행/교통,남성,40대,81501
20200731,가전/가구,여성,50대,34752
20190611,요식/유흥,남성,30대,955868
20150502,주유,여성,40대,109222
20150728,의료,여성,60대이상,74202
20200723,편의점,여성,40대,234736
20200721,백화점/상품권/아울렛,여성,60대이상,52610
20190512,여행/교통,여성,30대,60364
20200704,패션/잡화,남성,30대,30908
20150519,요식/유흥,여성,40대,600898
20190706,미용,여성,30대,67794
20200607,자동차,남성,60대이상,7506
20200503,교육/학원,남성,30대,15020
20200707,패션/잡화,여성,20대,16122
20150521,자동차,남성,20대,6494
20200618,패션/잡화,남성,20대,9003
20190619,요식/유흥,여성,20대,533207
20190524,패션/잡화,남성,30대,26959
20150531,백화점/상품권/아울렛,남성,60대이상,20126
20190511,자동차,여성,30대,26923
20190617,편의점,남성,30대,692549
20150615,주유,남성,40대,172046
20200702,패션/잡화,남성,20대,6754
20200621,스포츠/문화/레저,남성,60대이상,31419
20190609,패션/잡화,여성,40대,52140
20190507,가전/가구,남성,30대,69826
20200730,자동차,여성,60대이상,11703
20150713,편의점,남성,60대이상,19251
20150718,편의점,남성,50대,90744
20150612,편의점,여성,50대,76568
20190617,의료,남성,60대이상,224883
20190601,할인점/마트,남성,20대,175898
20190626,주유,남성,40대,216788
20200706,가전/가구,남성,20대,7548
20150527,편의점,여성,60대이상,17780
20150625,가정생활/서비스,남성,30대,2582
20190515,가정생활/서비스,여성,50대,2068
20190705,자동차,남성,50대,41127
20200712,교육/학원,남성,20대,4459
20150618,교육/학원,여성,50대,15510
20150729,여행/교통,여성,30대,54494
20200523,미용,남성,20대,34056
20150704,패션/잡화,남성,30대,49091
20200529,미용,남성,40대,58376
20150601,주유,여성,50대,73013
20200711,스포츠/문화/레저,여성,40대,67943
20150531,자동차,남성,40대,11357
20150709,할인점/마트,남성,20대,117519
20190710,의료,남성,60대이상,167438
20190628,의료,여성,40대,263650
20190723,패션/잡화,남성,60대이상,12828
20190503,백화점/상품권/아울렛,남성,30대,94266
20190517,교육/학원,여성,30대,68748
20200619,미용,남성,40대,40729
20150730,교육/학원,남성,60대이상,3484
20190519,가정생활/서비스,여성,60대이상,397
20200616,주유,남성,40대,201049
20150629,스포츠/문화/레저,여성,40대,67493
20200725,패션/잡화,남성,60대이상,16173
20200711,요식/유흥,남성,40대,1227813
20150724,패션/잡화,남성,60대이상,7462
20150620,자동차,남성,50대,21977
20150729,가정생활/서비스,남성,60대이상,670
20150530,의료,남성,50대,115830
20190529,편의점,남성,60대이상,78755
20150531,여행/교통,남성,50대,36046
20190718,편의점,여성,50대,174204
20190524,할인점/마트,남성,50대,496037
20190516,패션/잡화,여성,60대이상,28979
20200630,주유,여성,50대,69625
20200703,할인점/마트,남성,60대이상,375502
20200629,가전/가구,남성,50대,40286
20150702,자동차,여성,20대,3834
20150717,교육/학원,여성,30대,36888
20190502,가전/가구,여성,50대,35052
20200613,의료,남성,30대,203134
20200630,패션/잡화,남성,20대,7573
20190719,할인점/마트,남성,50대,476009
20190615,할인점/마트,남성,50대,648717
20150501,자동차,여성,20대,4576
20200727,의료,여성,50대,244178
20190711,여행/교통,남성,30대,65331
20150630,요식/유흥,여성,40대,605905
20200609,교육/학원,남성,20대,6508
20190619,요식/유흥,여성,60대이상,212354
20200508,의료,남성,50대,225156
20150510,교육/학원,여성,30대,22880
20200610,가정생활/서비스,남성,50대,1480
20200711,자동차,남성,50대,42622
20190720,스포츠/문화/레저,여성,40대,122876
20150730,백화점/상품권/아울렛,남성,60대이상,16237
20150618,주유,남성,40대,167881
20150505,요식/유흥,여성,60대이상,112718
20200604,의료,남성,40대,284294
20150617,패션/잡화,남성,20대,9348
20150516,패션/잡화,여성,20대,57922
20200709,가전/가구,여성,40대,26393
20200723,여행/교통,남성,40대,54617
20190523,주유,여성,20대,24820
20190714,의료,남성,30대,59385
20150514,스포츠/문화/레저,남성,50대,46814
20150624,여행/교통,여성,20대,22237
20200605,미용,남성,40대,50471
20190514,교육/학원,여성,30대,48816
20190717,미용,남성,40대,43486
20200522,할인점/마트,여성,30대,409386
20200528,의료,여성,30대,211794
20190708,할인점/마트,여성,40대,660970
20200710,할인점/마트,여성,40대,573405
20200613,가전/가구,여성,40대,35365
20150528,편의점,여성,30대,151901
20190718,자동차,남성,50대,38628
20150508,패션/잡화,여성,40대,70800
20190720,스포츠/문화/레저,남성,60대이상,29392
20190510,패션/잡화,남성,50대,24453
20200604,자동차,여성,40대,23515
20200515,할인점/마트,여성,60대이상,283480
20200703,요식/유흥,여성,20대,380175
20150626,가전/가구,남성,20대,7835
20150603,미용,여성,50대,31362
20150716,스포츠/문화/레저,남성,30대,58991
20150523,요식/유흥,남성,50대,512326
20150627,미용,남성,40대,54133
20190610,미용,남성,30대,34681
20190629,편의점,여성,50대,171152
20150725,가전/가구,남성,50대,32667
20190721,교육/학원,여성,40대,62925
20150731,할인점/마트,여성,40대,719923
20190603,백화점/상품권/아울렛,여성,60대이상,42057
20200604,자동차,남성,60대이상,23655
20150611,편의점,여성,30대,130497
20200704,여행/교통,남성,50대,58817
20200526,교육/학원,여성,60대이상,5957
20190610,주유,여성,40대,94621
20150521,할인점/마트,남성,30대,498950
20190706,의료,남성,60대이상,94491
20190718,가전/가구,남성,40대,36708
20190524,백화점/상품권/아울렛,여성,20대,59967
20190519,할인점/마트,여성,30대,485402
20190513,미용,남성,20대,20649
20190610,미용,남성,40대,37193
20150723,가전/가구,여성,20대,8262
20200525,의료,남성,30대,287180
20190511,스포츠/문화/레저,남성,40대,191720
20150519,의료,남성,50대,142295
20150626,여행/교통,남성,30대,64848
20150530,요식/유흥,남성,40대,983442
20200609,요식/유흥,여성,30대,656979
20200701,의료,여성,30대,177780
20190501,여행/교통,남성,30대,72783
20200626,스포츠/문화/레저,남성,50대,68790
20190516,편의점,남성,50대,297640
20190503,의료,남성,50대,245329
20190728,여행/교통,여성,20대,43793
20190717,주유,여성,60대이상,38686
20200711,할인점/마트,남성,60대이상,441111
20200528,교육/학원,남성,50대,27761
20190515,미용,남성,40대,47655
20150624,의료,남성,40대,168091
20150528,교육/학원,여성,60대이상,4231
20200512,가정생활/서비스,남성,20대,401
20190505,스포츠/문화/레저,여성,30대,141399
20150510,백화점/상품권/아울렛,여성,50대,111919
20190609,여행/교통,남성,30대,99261
20190621,할인점/마트,여성,50대,604697
20200727,스포츠/문화/레저,남성,50대,60023
20190519,자동차,여성,20대,5837
20150516,가정생활/서비스,남성,40대,2461
20200605,주유,남성,60대이상,115847
20150525,편의점,남성,30대,331685
20150628,가전/가구,남성,40대,28851
20200501,자동차,남성,60대이상,16577
20200730,가정생활/서비스,여성,20대,327
20150505,의료,남성,40대,53761
20150707,요식/유흥,여성,20대,346859
20150613,스포츠/문화/레저,남성,20대,59469
20190630,백화점/상품권/아울렛,여성,60대이상,55282
20150707,여행/교통,남성,50대,32041
20190616,편의점,여성,20대,267748
20150523,편의점,남성,30대,382398
20200707,할인점/마트,남성,40대,598625
20190727,자동차,남성,40대,59964
20200501,편의점,여성,20대,247034
20150511,주유,여성,30대,64728
20190522,자동차,남성,20대,13426
20150730,여행/교통,남성,50대,44219
20190605,패션/잡화,남성,30대,22388
20190506,편의점,여성,60대이상,43330
20200623,미용,여성,20대,36464
20200731,패션/잡화,남성,30대,18524
20200608,가전/가구,남성,40대,48650
20150701,스포츠/문화/레저,남성,40대,69017
20200703,교육/학원,여성,40대,69442
20190702,요식/유흥,여성,40대,883038
20150525,편의점,여성,20대,133406
20200528,편의점,여성,30대,288246
20190712,스포츠/문화/레저,남성,40대,108394
20200601,가전/가구,남성,20대,10309
20150507,패션/잡화,여성,30대,54669
20150708,가전/가구,여성,60대이상,9019
20200616,패션/잡화,여성,50대,37231
20150716,백화점/상품권/아울렛,남성,50대,35675
20190623,백화점/상품권/아울렛,남성,30대,185804
20150531,요식/유흥,남성,60대이상,146411
20190621,백화점/상품권/아울렛,여성,20대,59162
20150712,미용,여성,30대,33774
20150702,가전/가구,남성,50대,28032
20190730,패션/잡화,여성,40대,50259
20200525,할인점/마트,여성,30대,404744
20200530,할인점/마트,남성,20대,169938
20200713,가정생활/서비스,여성,60대이상,677
20200708,미용,여성,40대,40660
20150514,요식/유흥,남성,20대,291083
20200609,요식/유흥,남성,30대,894227
20200621,의료,남성,50대,33773
20190511,요식/유흥,남성,60대이상,303144
20190721,자동차,남성,30대,31786
20190613,스포츠/문화/레저,남성,20대,71774
20150517,의료,남성,30대,64051
20150710,백화점/상품권/아울렛,여성,50대,99457
20190728,교육/학원,남성,30대,35233
20190621,패션/잡화,여성,20대,34740
20190624,가전/가구,남성,20대,10201
20200519,패션/잡화,남성,20대,9030
20150711,교육/학원,남성,20대,6499
20200611,가전/가구,여성,50대,32904
20190626,의료,남성,40대,272010
20200708,교육/학원,남성,60대이상,7250
20190516,패션/잡화,남성,50대,25898
20200708,여행/교통,남성,40대,52853
20150518,패션/잡화,남성,20대,9932
20190609,자동차,남성,50대,17135
20190703,스포츠/문화/레저,남성,50대,71183
20200727,패션/잡화,남성,30대,13321
20200702,주유,남성,60대이상,133760
20150730,할인점/마트,남성,50대,368868
20200623,할인점/마트,남성,50대,486004
20200704,자동차,여성,40대,24375
20200731,미용,남성,30대,40840
20150516,스포츠/문화/레저,여성,20대,60549
20190618,가전/가구,여성,40대,29463
20150605,가전/가구,여성,30대,19109
20190608,편의점,남성,50대,288879
20150731,요식/유흥,남성,20대,336189
20150528,자동차,남성,50대,24631
20150511,편의점,남성,30대,313203
20150606,가전/가구,여성,20대,10060
20150713,스포츠/문화/레저,남성,40대,58747
20190513,의료,남성,60대이상,229723
20150726,주유,여성,50대,67528
20150518,여행/교통,여성,20대,27232
20190525,주유,여성,40대,108000
20190724,여행/교통,남성,60대이상,23146
20190522,할인점/마트,남성,20대,141103
20150515,교육/학원,여성,60대이상,3362
20190707,교육/학원,남성,20대,7895
20190622,가전/가구,여성,60대이상,16020
20200707,스포츠/문화/레저,여성,20대,24127
20150627,교육/학원,여성,20대,12286
20150526,할인점/마트,여성,40대,604062
20200717,할인점/마트,여성,30대,391314
20150707,패션/잡화,여성,20대,26581
20200723,패션/잡화,여성,20대,11861
20190731,가전/가구,남성,50대,39218
20190608,요식/유흥,남성,50대,834196
20200709,교육/학원,여성,20대,8715
20190725,의료,남성,50대,197824
20190619,미용,남성,40대,41533
20190527,백화점/상품권/아울렛,여성,50대,63812
20200524,교육/학원,여성,50대,10610
20190721,편의점,남성,40대,488322
20150519,패션/잡화,남성,40대,34691
20150608,스포츠/문화/레저,남성,40대,54966
20190617,할인점/마트,여성,60대이상,319551
20200623,요식/유흥,여성,20대,453616
20200503,편의점,여성,30대,251614
20150722,주유,남성,50대,129671
20200502,자동차,여성,60대이상,5990
20190617,주유,남성,30대,163346
20150608,미용,여성,40대,45663
20150716,미용,남성,40대,35194
20150502,스포츠/문화/레저,남성,60대이상,23954
20150525,요식/유흥,여성,60대이상,100639
20150610,편의점,남성,40대,204654
20200521,스포츠/문화/레저,남성,60대이상,37367
20150504,패션/잡화,남성,30대,46393
20150608,편의점,여성,20대,136474
20190703,여행/교통,여성,60대이상,13621
20150717,가정생활/서비스,남성,40대,2252
20150611,여행/교통,남성,50대,30548
20200729,가전/가구,남성,60대이상,25767
20200505,가전/가구,남성,20대,11021
20200614,여행/교통,남성,40대,63650
20190605,가전/가구,여성,50대,53991
20200511,패션/잡화,여성,20대,17513
20190626,가정생활/서비스,남성,50대,2170
20200516,의료,여성,60대이상,101072
20150709,자동차,여성,60대이상,2996
20150507,스포츠/문화/레저,여성,20대,30383
20150521,미용,여성,40대,48144
20150511,가정생활/서비스,남성,50대,1164
20190707,주유,남성,40대,211531
20190701,주유,여성,30대,69217
20200526,의료,여성,20대,94535
20150615,미용,여성,40대,49555
20150730,가정생활/서비스,남성,20대,551
20150515,미용,여성,60대이상,9977
20150609,교육/학원,남성,50대,17646
